url,domain,degree,detect_date,type,report_date,report_hour,app_web_threat_info
http://m.shouji.360tpcdn.com/150716/5fa1826c4057493a8588079e12e8774e/com.qihoo.appstore.videoplugin_11.apk,m.shouji.360tpcdn.com,0.58,2017050400,reported,20170504,2017050400,"ThreatBook Labs,2016-06-13,恶意软件|开源情报,2016-04-07,恶意软件"
,,,,,,,
http://homerom2.ufile.ucloud.com.cn/GDSH001.apk,homerom2.ufile.ucloud.com.cn,0.58,2017050400,reported,20170504,2017050400,
,,,,,,,
http://gameload.coolyun.com/localresource2/17-04-11/18-10-49-862-6077268923016063557.apk,gameload.coolyun.com,0.58,2017050400,reported,20170504,2017050400,"ThreatBook Labs,2017-03-14,白名单"
,,,,,,,
http://file.camerabox360.com/files/admin/2017/05/02/1493717409630.apk,file.camerabox360.com,0.58,2017050400,reported,20170504,2017050400,
,,,,,,,
http://f7.market.xiaomi.com/download/AppStore/0ddd995e26566440e3d8017f2ec4248f7da3aaf0a/%E5%A4%B4%E6%9D%A1%E8%A7%86%E9%A2%91_1.2.3_123.apk,f7.market.xiaomi.com,0.58,2017050400,reported,20170504,2017050400,"ThreatBook Labs,2016-05-24,白名单|开源情报,2015-11-25,白名单"
,,,,,,,
http://download.topwisesz.com/apks/puyuzhenba_20150924.apk,download.topwisesz.com,0.58,2017050400,reported,20170504,2017050400,
,,,,,,,
http://download.topwisesz.com/apks/popstar_20160119.apk,download.topwisesz.com,0.58,2017050400,reported,20170504,2017050400,
,,,,,,,
http://download.2345.cn/2345yd1/apk/20160831/60ea1c16d0a7d833da24890238bb6ec0.apk,download.2345.cn,0.58,2017050400,reported,20170504,2017050400,"ThreatBook Labs,2017-03-13,白名单|开源情报,2016-08-03,可疑"
,,,,,,,
http://down.mdpda.com/8697074.apk,down.mdpda.com,0.58,2017050400,reported,20170504,2017050400,
,,,,,,,
http://dl.ludashi.com/ludashi/ludashi_wangmeng1.apk,dl.ludashi.com,0.58,2017050400,reported,20170504,2017050400,"开源情报,2016-08-03,可疑"
,,,,,,,
http://dl.cm.ksmobile.com/static/res/fixed/6c/CleanMaster_uc.apk,dl.cm.ksmobile.com,0.58,2017050400,reported,20170504,2017050400,"ThreatBook Labs,2017-03-22,白名单|开源情报,2017-03-19,白名单"
,,,,,,,
http://dl.cm.ksmobile.com/cleanmaster_cn/version_apk_new/5.17.2.1068/CleanMaster-v51721068-cu-100000-uL.apk,dl.cm.ksmobile.com,0.58,2017050400,reported,20170504,2017050400,"ThreatBook Labs,2017-03-22,白名单|开源情报,2017-03-19,白名单"
,,,,,,,
http://d.appunion.2345.com/zhushou/723_2345shoujizhushou_v4.3.1/723_2345shoujizhushou_v4.3.1_sc-zhuodashi1_as_lhp.apk,d.appunion.2345.com,0.58,2017050400,reported,20170504,2017050400,"ThreatBook Labs,2017-03-30,白名单|ThreatBook Labs,2017-03-13,白名单|ThreatBook Labs,2016-06-15,白名单|开源情报,2015-11-25,白名单|开源情报,2011-06-17,钓鱼"
,,,,,,,
http://codown.youdao.com/dictmobile/youdaodict_androidpad_deluxe_1.0.0_youdaoweb.apk,codown.youdao.com,0.58,2017050400,reported,20170504,2017050400,"ThreatBook Labs,2017-03-29,白名单|开源情报,2016-09-12,白名单|开源情报,2016-04-12,恶意软件|ThreatBook Labs,2016-01-25,白名单|开源情报,2015-11-25,白名单"
,,,,,,,
http://cdndownload.liehu.ijinshan.com/liehu/apk/Wandoujia_106841_leibao1_ad_53157201704271493260366.apk,cdndownload.liehu.ijinshan.com,0.58,2017050400,reported,20170504,2017050400,"ThreatBook Labs,2017-03-21,白名单"
,,,,,,,
http://cdn.data.video.iqiyi.com/cdn/ppsgame/20161109/upload/unite/game/20161109/wd_iqiyiqipu_3.apk,cdn.data.video.iqiyi.com,0.58,2017050400,reported,20170504,2017050400,"ThreatBook Labs,2017-03-21,白名单|开源情报,2017-03-02,可疑|开源情报,2016-05-03,白名单|ThreatBook Labs,2016-01-25,白名单|开源情报,2015-11-25,白名单"
,,,,,,,
http://cdn.data.video.iqiyi.com/cdn/ppsgame/20160819/upload/unite/game/20160819/zx_iqiyih5yxspg2016dsp082001_1.apk,cdn.data.video.iqiyi.com,0.58,2017050400,reported,20170504,2017050400,"ThreatBook Labs,2017-03-21,白名单|开源情报,2017-03-02,可疑|开源情报,2016-05-03,白名单|ThreatBook Labs,2016-01-25,白名单|开源情报,2015-11-25,白名单"
,,,,,,,
http://appstorecos.coolyun.com/group3/share_upload/50/50059ce12f7bec9c2a7e54231f1af6be.apk,appstorecos.coolyun.com,0.58,2017050400,reported,20170504,2017050400,"ThreatBook Labs,2017-03-14,白名单"
,,,,,,,
http://appmarket.skybluead.com/appResource/files/APK/521/3818/app/2017050316171426890.apk,appmarket.skybluead.com,0.58,2017050400,reported,20170504,2017050400,
,,,,,,,
http://appcdn.ywjiawen.com/lq/%E5%A4%A9%E5%A4%A9%E8%89%B2%E6%92%AD03455.apk,appcdn.ywjiawen.com,0.58,2017050400,reported,20170504,2017050400,
,,,,,,,
http://app.e.sm.cn/fs/appsource/1651/appsource_1651_2f23e24492b2d07595148b7d4f122f11.apk,app.e.sm.cn,0.58,2017050400,reported,20170504,2017050400,
,,,,,,,
http://api.np.mobilem.360.cn/redirect/down/?from=8966961&sid=3026123&s5=file.apk,api.np.mobilem.360.cn,0.58,2017050400,reported,20170504,2017050400,"ThreatBook Labs,2017-03-13,白名单|开源情报,2016-05-03,白名单|开源情报,2016-04-19,钓鱼|ThreatBook Labs,2016-01-25,白名单|开源情报,2015-11-25,白名单"
,,,,,,,
http://ac-t9hwc07v.clouddn.com/8de79a91abd404e970f2.apk,ac-t9hwc07v.clouddn.com,0.58,2017050400,reported,20170504,2017050400,"ThreatBook Labs,2017-03-14,白名单|开源情报,2016-05-05,钓鱼"
,,,,,,,
http://61.164.252.109/iad/apk/2017/4/6f23ef17d22043e48d3af94de7104710.apk,61.164.252.109,0.58,2017050400,reported,20170504,2017050400,"ThreatBook Labs,2016-06-21,动态IP|ThreatBook Labs,2016-05-17,动态IP"
,,,,,,,
http://61.164.252.109/iad/apk/2017/3/163708eecf31464ebec2337f4941e2d3.apk,61.164.252.109,0.58,2017050400,reported,20170504,2017050400,"ThreatBook Labs,2016-06-21,动态IP|ThreatBook Labs,2016-05-17,动态IP"
,,,,,,,
http://59.110.143.1/sxzh3/app/install/zhuohong3Andriod.apk,59.110.143.1,0.58,2017050400,reported,20170504,2017050400,
,,,,,,,
http://36.32.131.97/f8.market.xiaomi.com/download/AppStore/0e1794931c148eebc78ecb7e031d5b800d34214cd/%E9%BE%99%E4%B9%8B%E8%B0%B7_1.13.0_170417.apk,36.32.131.97,0.58,2017050400,reported,20170504,2017050400,"ThreatBook Labs,2016-05-17,动态IP"
,,,,,,,
http://2rscd.oapfj.com/htapp/se271-k4dbp-%E6%B6%A9%E5%A6%B9var.apk,2rscd.oapfj.com,0.58,2017050400,reported,20170504,2017050400,
,,,,,,,
http://221.13.157.1/f5.market.xiaomi.com/download/AppStore/07eec4b22fa32da691bfd7d2e63edf8a7bb41da08/%E7%8B%BC%E4%BA%BA%E6%9D%80_1.5.6.2_68.apk,221.13.157.1,0.58,2017050400,reported,20170504,2017050400,
,,,,,,,
http://183.203.52.200/cache/111.62.249.23/mmgr.myapp.com/msoft/sec/secure/GodDresser/7/2/3/244563/NewKingrootV5.0.0_C161_B376_normal_release_2016_11_15_20161116002323_244563.apk?c=0&f=b110&ich_args2=49-03220800026685_16d8b84e8e0b7089ec4c4702d21935fa_10050004_9c886d2fdfc1f1d49532518939a83798_607589ab89002ecd518bc39dbe20503a&mkey=5909c2afa204ae80&p=.apk,183.203.52.200,0.58,2017050400,reported,20170504,2017050400,"ThreatBook Labs,2016-05-17,动态IP"
,,,,,,,
http://183.203.26.129/f6.market.xiaomi.com/download/AppStore/0e65c25e5daef4cf43f247352b100c955ea8e61ee/%E7%A6%8F%E5%BD%A93D_3.2.6_20170412.apk,183.203.26.129,0.58,2017050400,reported,20170504,2017050400,"ThreatBook Labs,2016-07-08,IDC服务器"
,,,,,,,
http://183.203.26.129/f3.market.xiaomi.com/download/AppStore/04cfa4c6b4ec2f2db75d06bafafad5c5430419e25/%E5%87%A4%E5%87%B0%E6%96%B0%E9%97%BB_5.5.4_252.apk,183.203.26.129,0.58,2017050400,reported,20170504,2017050400,"ThreatBook Labs,2016-07-08,IDC服务器"
,,,,,,,
http://117.177.223.155/dd.myapp.com/16891/827B3EDFE852009F2DF5A88FDD5D2A62.apk?mkey=7fd4538a9682b63c0ff9abc1ce57d52b&fsname=com.tencent.wifimanager_2.6.0_55.apk,117.177.223.155,0.58,2017050400,reported,20170504,2017050400,
,,,,,,,
http://111.62.249.26/mmgr.myapp.com/msoft/sec/secure/GodDresser/6/2/3/999001/tencentwifimanager_2.6.0.1601_android_20170421162736-reunion-release_wifi_20170424111045_999001.apk?c=0&f=9610&mkey=5909c4b44d5aae80&p=.apk,111.62.249.26,0.58,2017050400,reported,20170504,2017050400,"ThreatBook Labs,2016-05-17,动态IP"
,,,,,,,
http://111.62.249.26/dd.myapp.com/16891/CCB130D70E80AB33721767A254B60355.apk?mkey=5909cc6b185aae80&f=301d&c=0&fsname=com.hutong.wangyou_3.4_20160923.apk&p=.apk,111.62.249.26,0.58,2017050400,reported,20170504,2017050400,"ThreatBook Labs,2016-05-17,动态IP"
,,,,,,,
http://111.62.249.26/dd.myapp.com/16891/70303D2D15CDD17B5B12D5BE7F55275F.apk?mkey=5909c4066e0e4e2a&f=8f5d&c=0&fsname=com.snda.wifilocating_4.1.95_3115.apk&p=.apk,111.62.249.26,0.58,2017050400,reported,20170504,2017050400,"ThreatBook Labs,2016-05-17,动态IP"
,,,,,,,
http://111.62.249.26/beta.myapp.com/myapp/rdmexp/exp/file/d66d1be8-c8ab-4e59-b2f9-ba2728eaab34.apk?mkey=5909c4ceb504ae80&f=9555&c=0&p=.apk,111.62.249.26,0.58,2017050400,reported,20170504,2017050400,"ThreatBook Labs,2016-05-17,动态IP"
,,,,,,,
http://111.62.249.26/beta.myapp.com/myapp/rdmexp/exp/file/7d083254-434d-45a9-9357-714e47ffcc4a.apk?mkey=5909c230220e4e2a&f=8b84&c=0&p=.apk,111.62.249.26,0.58,2017050400,reported,20170504,2017050400,"ThreatBook Labs,2016-05-17,动态IP"
,,,,,,,
http://111.62.249.26/beta.myapp.com/myapp/rdmexp/exp/file/4bf1515c-d824-4711-a316-3b4ebf2bd81a.apk?mkey=5909c4d2375aae80&f=4600&c=0&p=.apk,111.62.249.26,0.58,2017050400,reported,20170504,2017050400,"ThreatBook Labs,2016-05-17,动态IP"
,,,,,,,
http://111.62.249.24/dd.myapp.com/16891/DC5CDA37A7C4426A793CCFBA3C4FA093.apk?mkey=5909cb821c0e4e2a&f=3502&c=0&fsname=com.tencent.plugin.theme_1.0_7.plg&p=.apk,111.62.249.24,0.58,2017050400,reported,20170504,2017050400,"ThreatBook Labs,2016-05-17,动态IP"
,,,,,,,
http://111.62.249.24/dd.myapp.com/16891/AD935FF9A4D820979728D1BFC8A3BDE3.apk?mkey=5909c4b5225aae80&f=ae12&c=0&fsname=com.cfgame.dtddz_1.0_1.apk&p=.apk,111.62.249.24,0.58,2017050400,reported,20170504,2017050400,"ThreatBook Labs,2016-05-17,动态IP"
,,,,,,,
http://111.62.249.24/beta.myapp.com/myapp/rdmexp/exp/file/7d083254-434d-45a9-9357-714e47ffcc4a.apk?mkey=5909c231220e4e2a&f=f24&c=0&p=.apk,111.62.249.24,0.58,2017050400,reported,20170504,2017050400,"ThreatBook Labs,2016-05-17,动态IP"
,,,,,,,
http://111.62.249.23/mmgr.myapp.com/msoft/sec/secure/GodDresser/6/2/3/999001/tencentwifimanager_2.6.0.1601_android_20170421162736-reunion-release_wifi_20170424111045_999001.apk?c=0&f=4c2c&mkey=5909c4b44d5aae80&p=.apk,111.62.249.23,0.58,2017050400,reported,20170504,2017050400,"ThreatBook Labs,2016-05-17,动态IP"
,,,,,,,
http://111.62.249.23/dd.myapp.com/16891/AADB5F649C1665B9D0E76D401746F905.apk?mkey=5909c2477804ae80&f=1224&c=0&fsname=com.tencent.tmgp.HTGame_1.5.0_150.apk&p=.apk,111.62.249.23,0.58,2017050400,reported,20170504,2017050400,"ThreatBook Labs,2016-05-17,动态IP"
,,,,,,,
http://111.62.249.23/dd.myapp.com/16891/7883E5E5D4DAF3937BA7A2B17B35E5BE.apk?mkey=5909c26e065aae80&f=1b87&c=0&fsname=com.tencent.tmgp.lsmfy_4.54_454.apk&p=.apk,111.62.249.23,0.58,2017050400,reported,20170504,2017050400,"ThreatBook Labs,2016-05-17,动态IP"
,,,,,,,
http://111.62.249.23/dd.myapp.com/16891/7883E5E5D4DAF3937BA7A2B17B35E5BE.apk?mkey=5909c269065aae80&f=1c87&c=0&fsname=com.tencent.tmgp.lsmfy_4.54_454.apk&p=.apk,111.62.249.23,0.58,2017050400,reported,20170504,2017050400,"ThreatBook Labs,2016-05-17,动态IP"
,,,,,,,
http://111.62.249.23/dd.myapp.com/16891/07047DA48437BEAA5A156EA0D1CB9551.apk?mkey=5909c5f0135aae80&f=6920&c=0&fsname=com.assistant.qrcode_1.0.1_29.plg&p=.apk,111.62.249.23,0.58,2017050400,reported,20170504,2017050400,"ThreatBook Labs,2016-05-17,动态IP"
,,,,,,,
http://111.26.224.20/dd.myapp.com/16891/2136950E489E0B39AEA4DEDF1CB335C5.apk?mkey=8ce579999a91debf3986f0f9f2555c49&fsname=com.autoconnectwifi.app_4.7_87.apk,111.26.224.20,0.58,2017050400,reported,20170504,2017050400,"ThreatBook Labs,2016-05-17,动态IP"
,,,,,,,
http://10.0.0.172/game/1611/xintiaohuiyi.3.32.anbnfeis.com.apk,10.0.0.172,0.58,2017050400,reported,20170504,2017050400,"ThreatBook Labs,2017-03-28,白名单,保留地址"
,,,,,,,
http://ustickers.faceu.mobi/effect/901907_1.zip,ustickers.faceu.mobi,0.8,2017050400,reported,20170504,2017050401,"ThreatBook Labs,2017-03-15,白名单"
,,,,,,,
http://u167.g03.dbankcloud.com/dlv2/psrv01/hwdevlogrel/8/2017/05/03/23/7e5f2188-25f3-46cd-8810-c327afe22fcd.zip,u167.g03.dbankcloud.com,0.8,2017050400,reported,20170504,2017050401,
,,,,,,,
http://u167.g03.dbankcloud.com/dlv2/psrv01/hwdevlogrel/8/2017/05/03/22/51c979a6-09c6-429f-9c44-3c28c1287b4b.zip,u167.g03.dbankcloud.com,0.8,2017050400,reported,20170504,2017050401,
,,,,,,,
http://sucai.mobile.dl.meitu.com/xiuxiu/sucai/zip/android/v2/zip10090440.zip,sucai.mobile.dl.meitu.com,0.8,2017050400,reported,20170504,2017050401,"ThreatBook Labs,2017-03-30,白名单|ThreatBook Labs,2017-03-22,白名单|ThreatBook Labs,2016-05-25,白名单|开源情报,2016-03-16,白名单"
,,,,,,,
http://p1.jkimg.net/mobileh5rcs/B0000100/B0000100_v1.0.0.zip,p1.jkimg.net,0.8,2017050400,reported,20170504,2017050401,
,,,,,,,
http://msoftdl.360.cn/mkiller/20170113_1136/1.3.0.1044/MKiller_1.3.0.1044_1002.apk,msoftdl.360.cn,0.58,2017050401,reported,20170504,2017050401,"ThreatBook Labs,2017-03-13,白名单|开源情报,2016-05-03,白名单|开源情报,2016-04-19,钓鱼|ThreatBook Labs,2016-01-25,白名单|开源情报,2015-11-25,白名单"
,,,,,,,
http://lg.vcgame.net:12370/plserver/PL?f=0_1493826108831.zip,lg.vcgame.net:12370,0.8,2017050400,reported,20170504,2017050401,
,,,,,,,
http://lg.vcgame.net:12370/plserver/PL?f=0_1493820550751.zip,lg.vcgame.net:12370,0.8,2017050400,reported,20170504,2017050401,
,,,,,,,
http://lg.vcgame.net:12370/plserver/PL?f=0_1493820102429.zip,lg.vcgame.net:12370,0.8,2017050400,reported,20170504,2017050401,
,,,,,,,
http://lg.vcgame.net:12370/plserver/PL?f=0_1493820088583.zip,lg.vcgame.net:12370,0.8,2017050400,reported,20170504,2017050401,
,,,,,,,
http://lg.vcgame.net:12370/plserver/PL?f=0_1493819903321.zip,lg.vcgame.net:12370,0.8,2017050400,reported,20170504,2017050401,
,,,,,,,
http://lg.vcgame.net:12370/plserver/PL?f=0_1493816981499.zip,lg.vcgame.net:12370,0.8,2017050400,reported,20170504,2017050401,
,,,,,,,
http://is.snssdk.com/location/suloin/?iid=9660434882&device_id=35173372247&ac=mobile&channel=lite_xiaomi&aid=35&app_name=news_article_lite&version_code=595&version_name=5.9.5&device_platform=android&ab_version=122834%2C119377%2C113607%2C123188%2C123726&ab_client=a1%2Cc4%2Ce1%2Cf2%2Cg2%2Cf7&ab_feature=z1&abflag=3&ssmix=a&device_type=MI+4W&device_brand=Xiaomi&language=zh&os_api=23&os_version=6.0.1&uuid=864895024851626&openudid=f31bb993e19ae927&manifest_version_code=595&resolution=1080*1920&dpi=480&update_version_cod,is.snssdk.com,0.8,2017050400,reported,20170504,2017050401,
,,,,,,,
http://is.snssdk.com/cloudpush/callback/register_device/?iid=9646896014&device_id=35984874880&ac=mobile&channel=store_tengxun_wzl&aid=13&app_name=news_article&version_code=609&version_name=6.0.9&device_platform=android&ab_client=a1%2Cc4%2Ce1%2Cf2%2Cg2%2Cf7&ab_group=100167&ab_feature=102749%2C94563&abflag=3&ssmix=a&device_type=Lenovo+A808t&device_brand=Lenovo&language=zh&os_api=19&os_version=4.4.2&uuid=864783025154168&openudid=b2b20ea5797312fa&manifest_version_code=609&resolution=720*1280&dpi=320&update_version_cod,is.snssdk.com,0.8,2017050400,reported,20170504,2017050401,
,,,,,,,
"http://iface2.iqiyi.com/fusion/3.0/fusion_switch?api_v=4.9&app_k=8e48946f144759d86a50075555fd5862&app_v=8.3&app_gv=&app_t=0&platform_id=12&dev_os=9.3.4&dev_ua=iPhone8,1&dev_hw=%7B%22cpu%22:%22%22,%22mem%22:%222021%22%7D&net_sts=4&scrn_sts=1&scrn_res=750*1334&scrn_dpi=153600&qyid=C44CD92C-1CF4-44A5-8686-345F243F1FDA&cupid_uid=C44CD92C-1CF4-44A5-8686-345F243F1FDA&cupid_v=3.8.006&psp_uid=2052118996&psp_cki=cdVbyyKldshGm3u5VsDKYO1kTRqL6wjqp3RGS6m2eCcp2eWx3m36B60BagvxODQUZchNP97&psp_sub_uid=4713320509&psp_sub_cki=cfapk",iface2.iqiyi.com,0.58,2017050401,reported,20170504,2017050401,"ThreatBook Labs,2017-03-30,白名单|ThreatBook Labs,2017-03-21,白名单|开源情报,2017-03-02,可疑|开源情报,2016-05-03,白名单|ThreatBook Labs,2016-01-25,白名单|开源情报,2015-11-25,白名单"
,,,,,,,
http://i.gtimg.cn/club/item/parcel/scupdate/2/bubble.ios.456.other.zip/60e6a29524f141a482c36cfcbff62a46.zip.zip,i.gtimg.cn,0.8,2017050400,reported,20170504,2017050401,"ThreatBook Labs,2017-03-20,白名单"
,,,,,,,
http://homerom2.ufile.ucloud.com.cn/GDTS001.apk,homerom2.ufile.ucloud.com.cn,0.58,2017050401,reported,20170504,2017050401,
,,,,,,,
http://f4.market.mi-img.com/download/AppStore/07317b4f4172f426628216e1fe71b274b9fa0494d/%E5%AE%9D%E5%AE%9D%E5%AD%A6%E9%85%8D%E5%AF%B9_9.11.00.00_9110000.apk,f4.market.mi-img.com,0.58,2017050401,reported,20170504,2017050401,"ThreatBook Labs,2017-03-22,白名单|ThreatBook Labs,2016-06-10,恶意软件"
,,,,,,,
http://ecdn.andreader.com/enres/site-17(new)/0/61141/9720%20%E5%88%86%E5%8D%B7%20%E7%AC%AC14%E7%AB%A0%20%E4%BD%A0%E4%BA%B2%E8%87%AA%E9%80%81%E5%8E%BB%E5%A5%B9%E5%AE%B6_170215203504.zip,ecdn.andreader.com,0.8,2017050400,reported,20170504,2017050401,
,,,,,,,
http://download.topwisesz.com/apks/YuZhouPengPengQiu_20160108.apk,download.topwisesz.com,0.8,2017050400,reported,20170504,2017050401,
,,,,,,,
http://download.topwisesz.com/apks/3DQuanMinFeiChe_20160123.apk,download.topwisesz.com,0.8,2017050400,reported,20170504,2017050401,
,,,,,,,
http://dlied5.myapp.com/myapp/1104466820/sgame/2038_com.tencent.tmgp.sgame_a139_1.18.1.7.apk,dlied5.myapp.com,0.58,2017050401,reported,20170504,2017050401,"ThreatBook Labs,2017-03-23,白名单"
,,,,,,,
http://dlied5.myapp.com/myapp/1104466820/sgame/2038_com.tencent.tmgp.sgame_a139_1.18.1.7.apk,dlied5.myapp.com,0.8,2017050400,reported,20170504,2017050401,"ThreatBook Labs,2017-03-23,白名单"
,,,,,,,
http://dlied5.myapp.com/myapp/100689805/peng/10000145_com.tencent.peng_a139_1.50.1.0Build26.apk,dlied5.myapp.com,0.58,2017050401,reported,20170504,2017050401,"ThreatBook Labs,2017-03-23,白名单"
,,,,,,,
http://dl188.dahuaishu66.com/apk/ph/dsf/aguya/qidianyuedu01-.apk,dl188.dahuaishu66.com,0.58,2017050401,reported,20170504,2017050401,
,,,,,,,
http://dl188.dahuaishu66.com/apk/ph/dsf/aguya/qidianyuedu01-.apk,dl188.dahuaishu66.com,0.8,2017050400,reported,20170504,2017050401,
,,,,,,,
http://dl.k.sogou.com/single_book/3048/SogouNovel_A6C3EF6C728B21E55BEDA42067E29360_3048.apk,dl.k.sogou.com,0.58,2017050401,reported,20170504,2017050401,"开源情报,2016-05-03,白名单|ThreatBook Labs,2016-01-25,白名单|开源情报,2015-11-25,白名单"
,,,,,,,
http://dl.cm.ksmobile.com/static/res/35/e2/cm_security_cn.apk_500063.apk,dl.cm.ksmobile.com,0.58,2017050401,reported,20170504,2017050401,"ThreatBook Labs,2017-03-22,白名单|开源情报,2017-03-19,白名单"
,,,,,,,
