url,domain,degree,detect_date,type,report_date,report_hour,app_web_threat_info
http://f2.market.xiaomi.com/download/AppStore/0bf9a85088a5c49bd25935ec1a3879488c4e00274/com.outfit7.mytalkingangelafree.apk,f2.market.xiaomi.com,0.58,2017050504,reported,20170505,2017050504,"ThreatBook Labs,2016-05-24,白名单|开源情报,2015-11-25,白名单"
,,,,,,,
http://f2.market.xiaomi.com/download/AppStore/09073e52b1e224e8c21875ad46698d9235f6c1f5a/%E9%92%93%E9%B1%BC%E8%83%A1%E5%85%8B_1.3.0_32.apk,f2.market.xiaomi.com,0.58,2017050504,reported,20170505,2017050504,"ThreatBook Labs,2016-05-24,白名单|开源情报,2015-11-25,白名单"
,,,,,,,
http://f2.market.xiaomi.com/download/AppStore/0228c45f08cbeffd0924e429e75d04b9a5943d84d/com.imohoo.shanpao.apk,f2.market.xiaomi.com,0.58,2017050504,reported,20170505,2017050504,"ThreatBook Labs,2016-05-24,白名单|开源情报,2015-11-25,白名单"
,,,,,,,
http://f2.market.mi-img.com/download/AppStore/213b8ec7-1ace-4795-a1b7-58506d4b00ba/%E6%8E%8C%E4%B8%8A%E7%99%BE%E5%BA%A6_3.0.0.3_26915250.apk,f2.market.mi-img.com,0.58,2017050504,reported,20170505,2017050504,"ThreatBook Labs,2017-03-22,白名单|ThreatBook Labs,2016-06-10,恶意软件"
,,,,,,,
http://f2.g.mi.com/download/AppStore/0f8045b6c1ed6d29e585824a77ee6358e56413c22/com.manymonkeysdev.breathoflight.kyx.apk,f2.g.mi.com,0.58,2017050504,reported,20170505,2017050504,"ThreatBook Labs,2017-03-22,白名单|开源情报,2017-03-18,白名单|开源情报,2016-09-12,白名单|ThreatBook Labs,2016-06-10,恶意软件|ThreatBook Labs,2016-01-25,白名单|开源情报,2015-11-25,白名单"
,,,,,,,
http://download.zhushou.sogou.com/oglxr/zhushou/android/5.9.3/1493879556/92d3e6a66c989102af2effc6b23d7d24/MobileTools/1493879566/18622?dn=WiFiwannengyuechi.apk,download.zhushou.sogou.com,0.58,2017050504,reported,20170505,2017050504,"开源情报,2016-05-03,白名单|ThreatBook Labs,2016-01-25,白名单|开源情报,2015-11-25,白名单"
,,,,,,,
http://download.zhushou.sogou.com/oglxr/zhushou/android/5.7.2/1493886541/ffaf5d05bf9c0a7896aa593b9011b5b8/MobileTools/1493886551/8271386494777466339?dn=weixin.apk,download.zhushou.sogou.com,0.58,2017050504,reported,20170505,2017050504,"开源情报,2016-05-03,白名单|ThreatBook Labs,2016-01-25,白名单|开源情报,2015-11-25,白名单"
,,,,,,,
http://download.zhushou.sogou.com/oglxr/zhushou/android/5.7.2/1493279565/b3906d5075cd5ddc956e7399fd1c0ce4/MobileTools/1493279575/8210552423326882782?dn=2345daikuanwang.apk,download.zhushou.sogou.com,0.58,2017050504,reported,20170505,2017050504,"开源情报,2016-05-03,白名单|ThreatBook Labs,2016-01-25,白名单|开源情报,2015-11-25,白名单"
,,,,,,,
http://download.zhushou.sogou.com/oglxr/zhushou/android/5.7.2.2/1493915090/549587b87abbef35d7dd8949e8daab60/MobileTools/1493915100/18622?dn=WiFiwannengyuechi.apk,download.zhushou.sogou.com,0.58,2017050504,reported,20170505,2017050504,"开源情报,2016-05-03,白名单|ThreatBook Labs,2016-01-25,白名单|开源情报,2015-11-25,白名单"
,,,,,,,
http://download.zhushou.sogou.com/files/year_2017/day_20170427/d2361463d62cb628215db2d0476e6a98.apk?dn=com.mojang.minecraftpe.apk,download.zhushou.sogou.com,0.58,2017050504,reported,20170505,2017050504,"开源情报,2016-05-03,白名单|ThreatBook Labs,2016-01-25,白名单|开源情报,2015-11-25,白名单"
,,,,,,,
http://download.zhushou.sogou.com/files/year_2017/day_20170426/7c1076196271ba89af273f5e269e757a.apk,download.zhushou.sogou.com,0.58,2017050504,reported,20170505,2017050504,"开源情报,2016-05-03,白名单|ThreatBook Labs,2016-01-25,白名单|开源情报,2015-11-25,白名单"
,,,,,,,
http://download.topwisesz.com/apks/hlddz_ch806.apk,download.topwisesz.com,0.58,2017050504,reported,20170505,2017050504,
,,,,,,,
http://download.topwisesz.com/apks/TianTianDouDiZhu_20161102.apk,download.topwisesz.com,0.58,2017050504,reported,20170505,2017050504,
,,,,,,,
http://download.topwisesz.com/apks/QiPaDouDiZhu_20160506.apk,download.topwisesz.com,0.58,2017050504,reported,20170505,2017050504,
,,,,,,,
http://download.tanwan.com/wzcq/wzcq_109665.apk,download.tanwan.com,0.58,2017050504,reported,20170505,2017050504,
,,,,,,,
http://download.km.com/booksem/2345reader_wapdownload/0/2345reader_wapdownload-1285266.apk,download.km.com,0.58,2017050504,reported,20170505,2017050504,"ThreatBook Labs,2017-03-22,白名单"
,,,,,,,
http://down.dftoutiao.com/android/qdb/h5/dongfangtoutiao_dftt_js_dsp08.apk,down.dftoutiao.com,0.58,2017050504,reported,20170505,2017050504,
,,,,,,,
http://down.anzhuo520.com/anzhuo/jiaoguan12123_downcc.apk,down.anzhuo520.com,0.58,2017050504,reported,20170505,2017050504,
,,,,,,,
http://dow.handzb.com/zreanimage/upload/app/handzb08.apk,dow.handzb.com,0.58,2017050504,reported,20170505,2017050504,
,,,,,,,
http://dm.bd.52hm.net/res/20170119/201701191130208.apk,dm.bd.52hm.net,0.58,2017050504,reported,20170505,2017050504,
,,,,,,,
http://dlied5.myapp.com/myapp/1104333046/RunGame/10021848_com.tencent.tmgp.RunGame_a118_1.8.0.0.apk,dlied5.myapp.com,0.58,2017050504,reported,20170505,2017050504,"ThreatBook Labs,2017-03-23,白名单"
,,,,,,,
http://dl3.wostore.cn:8951/20106543/20170427182748/switch/20427203737848291355/3/SrTUCRyQH48LmUfsLOH0bOJvUbGlBxGtZkN1V9y0/1493175028171_00012244_20170427.apk,dl3.wostore.cn:8951,0.58,2017050504,reported,20170505,2017050504,"ThreatBook Labs,2017-03-28,白名单|开源情报,2016-04-12,恶意软件"
,,,,,,,
http://dl3.wostore.cn:8951/20090623/20170411153338/switch/20428063350001270546/3/T1XCx5VK7AuhyJd6TIR7UtytqBIBI3zpP9AzhjpI/1491893648548_00018589_20170411.apk,dl3.wostore.cn:8951,0.58,2017050504,reported,20170505,2017050504,"ThreatBook Labs,2017-03-28,白名单|开源情报,2016-04-12,恶意软件"
,,,,,,,
http://dl.ludashi.com/ludashi/ludashi_mobisafe.apk,dl.ludashi.com,0.58,2017050504,reported,20170505,2017050504,"开源情报,2016-08-03,可疑"
,,,,,,,
http://dl.elevensky.net/apkf/apk4/M00/20/5F/wKhklVd8uiqAV2vKAQ7H0Jix-Zk140.apk,dl.elevensky.net,0.58,2017050504,reported,20170505,2017050504,"ThreatBook Labs,2016-06-07,恶意软件|开源情报,2016-05-31,可疑"
,,,,,,,
http://ddmm.schoolqutao.net/1_2_50071_MDUwNDEwMDUb.apk,ddmm.schoolqutao.net,0.58,2017050504,reported,20170505,2017050504,
,,,,,,,
http://dd.myapp.com/16891/E17B30CD7721813746CE299AF058E9C9.apk?fsname=com.slickdroid.vaultypro_2.0.4_51.apk,dd.myapp.com,0.58,2017050504,reported,20170505,2017050504,"ThreatBook Labs,2017-03-23,白名单|开源情报,2016-08-03,可疑|ThreatBook Labs,2016-06-07,恶意软件"
,,,,,,,
http://dd.myapp.com/16891/AA985A6FB685253DC7B9AA55B38EFAE3.apk?fsname=com.sdbean.werewolf_1.8_10.apk,dd.myapp.com,0.58,2017050504,reported,20170505,2017050504,"ThreatBook Labs,2017-03-23,白名单|开源情报,2016-08-03,可疑|ThreatBook Labs,2016-06-07,恶意软件"
,,,,,,,
http://config.pinyin.sogou.com/components/update.php?h=4CC085425830147EE4ADE36FE324EAEB&v=7.3.0.4037&r=0000_sogou_pinyin_7.3.0.2076&utp=2&b0=1010_1.0.0.0&pn=SogouComMgr.exe,config.pinyin.sogou.com,0.58,2017050504,reported,20170505,2017050504,"ThreatBook Labs,2017-03-30,白名单|开源情报,2016-05-03,白名单|ThreatBook Labs,2016-01-25,白名单|开源情报,2015-11-25,白名单"
,,,,,,,
http://cl.cailiao168.cn/common/down/cldh.apk,cl.cailiao168.cn,0.58,2017050504,reported,20170505,2017050504,
,,,,,,,
http://cdndownload.liehu.ijinshan.com/liehu/apk/tcyyh3_53434201704281493309037.apk,cdndownload.liehu.ijinshan.com,0.58,2017050504,reported,20170505,2017050504,"ThreatBook Labs,2017-03-21,白名单"
,,,,,,,
http://cdn.vcgame.cn/f/push/pkg/gm/2017/05/03/1493804408239.apk,cdn.vcgame.cn,0.58,2017050504,reported,20170505,2017050504,
,,,,,,,
http://b.mycheer.cn/apk/2015/6d/a212431622.apk,b.mycheer.cn,0.58,2017050504,reported,20170505,2017050504,
,,,,,,,
http://appmarket.skybluead.com/appResource/files/APK/132/3308/app/2017021710544825116.apk,appmarket.skybluead.com,0.58,2017050504,reported,20170505,2017050504,
,,,,,,,
http://app2.anzow.com/Software/2014102/www.anzow.com-android-c56d67d3bcb11bdc60008221.apk,app2.anzow.com,0.58,2017050504,reported,20170505,2017050504,"ThreatBook Labs,2017-03-13,白名单|ThreatBook Labs,2016-05-28,恶意软件"
,,,,,,,
http://app.2345.cn/appsoft/148963.apk,app.2345.cn,0.58,2017050504,reported,20170505,2017050504,"ThreatBook Labs,2017-03-13,白名单|ThreatBook Labs,2016-06-24,恶意软件"
,,,,,,,
http://apk.wr87.cn/nmb/11009.apk,apk.wr87.cn,0.58,2017050504,reported,20170505,2017050504,
,,,,,,,
"http://apk.dl.tuyoo.com/down/ddz/Game-dizhu-3.771-tyOneKey,tyAccount,tyGuest.woStore.0-hall6.ltwo.dj.372.apk",apk.dl.tuyoo.com,0.58,2017050504,reported,20170505,2017050504,
,,,,,,,
http://apk.57.net/files/2017-05-03/1cfe4fa14fd44fb4b5174644bcf2663b.apk,apk.57.net,0.58,2017050504,reported,20170505,2017050504,"ThreatBook Labs,2016-06-24,恶意软件"
,,,,,,,
http://all.famgrowing.cn/bdt/apkd/12430003_100213-1552.apk,all.famgrowing.cn,0.58,2017050504,reported,20170505,2017050504,
,,,,,,,
http://a.aowugame.com/sign_Tjcty_black_tm_91488018_0425.apk,a.aowugame.com,0.58,2017050504,reported,20170505,2017050504,
,,,,,,,
http://58.218.205.76:8873/apk/appad/14932644071099950.apk,58.218.205.76:8873,0.58,2017050504,reported,20170505,2017050504,"开源情报,2016-06-05,扫描|ThreatBook Labs,2016-05-28,恶意软件|ThreatBook Labs,2016-05-17,IDC服务器|开源情报,2016-04-20,扫描|开源情报,2015-12-07,扫描"
,,,,,,,
http://58.218.205.76:8872/apk/appad/1492595275796571.apk,58.218.205.76:8872,0.58,2017050504,reported,20170505,2017050504,"开源情报,2016-06-05,扫描|ThreatBook Labs,2016-05-28,恶意软件|ThreatBook Labs,2016-05-17,IDC服务器|开源情报,2016-04-20,扫描|开源情报,2015-12-07,扫描"
,,,,,,,
http://58.218.205.76:8871/apk/appad/1493110256781282.apk,58.218.205.76:8871,0.58,2017050504,reported,20170505,2017050504,"开源情报,2016-06-05,扫描|ThreatBook Labs,2016-05-28,恶意软件|ThreatBook Labs,2016-05-17,IDC服务器|开源情报,2016-04-20,扫描|开源情报,2015-12-07,扫描"
,,,,,,,
http://58.218.201.70:8873/apk/userad/14938662537816591.apk,58.218.201.70:8873,0.58,2017050504,reported,20170505,2017050504,"ThreatBook Labs,2016-05-28,恶意软件|ThreatBook Labs,2016-05-17,IDC服务器"
,,,,,,,
http://58.218.201.70:8873/apk/appad/14938801950787186.apk,58.218.201.70:8873,0.58,2017050504,reported,20170505,2017050504,"ThreatBook Labs,2016-05-28,恶意软件|ThreatBook Labs,2016-05-17,IDC服务器"
,,,,,,,
http://360push9.topwisesz.com:8003/PushRes/20170310095548428.apk,360push9.topwisesz.com:8003,0.58,2017050504,reported,20170505,2017050504,
,,,,,,,
http://222.186.57.70:8871/apk/appad/14865433315324947.apk,222.186.57.70:8871,0.58,2017050504,reported,20170505,2017050504,"开源情报,2016-09-07,扫描|开源情报,2016-06-12,扫描|ThreatBook Labs,2016-05-17,动态IP"
,,,,,,,
http://222.186.46.189:8787/upload/ad/1/wwdxg040412singed_comn2s1.apk,222.186.46.189:8787,0.58,2017050504,reported,20170505,2017050504,"开源情报,2016-08-06,扫描|开源情报,2016-07-18,扫描|ThreatBook Labs,2016-05-17,动态IP"
,,,,,,,
http://222.186.169.123:8871/apk/appad/14764111115041241.apk,222.186.169.123:8871,0.58,2017050504,reported,20170505,2017050504,"ThreatBook Labs,2016-05-17,动态IP"
,,,,,,,
http://222.186.129.92:8874/apk/appad/14924191569842786.apk,222.186.129.92:8874,0.58,2017050504,reported,20170505,2017050504,"开源情报,2016-05-20,扫描|ThreatBook Labs,2016-05-17,动态IP|开源情报,2016-05-07,扫描"
,,,,,,,
http://222.186.129.92:8872/apk/appad/14641732294683727.apk,222.186.129.92:8872,0.58,2017050504,reported,20170505,2017050504,"开源情报,2016-05-20,扫描|ThreatBook Labs,2016-05-17,动态IP|开源情报,2016-05-07,扫描"
,,,,,,,
http://222.186.129.92:8871/apk/appad/14931121900625111.apk,222.186.129.92:8871,0.58,2017050504,reported,20170505,2017050504,"开源情报,2016-05-20,扫描|ThreatBook Labs,2016-05-17,动态IP|开源情报,2016-05-07,扫描"
,,,,,,,
http://221.234.46.87/android/weixin41_downcc.apk,221.234.46.87,0.58,2017050504,reported,20170505,2017050504,"ThreatBook Labs,2016-05-17,动态IP"
,,,,,,,
http://221.229.166.55:8871/apk/userad/14938662537816591.apk,221.229.166.55:8871,0.58,2017050504,reported,20170505,2017050504,"开源情报,2016-09-27,僵尸网络|ThreatBook Labs,2016-09-27,垃圾邮件|ThreatBook Labs,2016-09-27,垃圾邮件|ThreatBook Labs,2016-09-21,垃圾邮件|开源情报,2016-09-19,代理|开源情报,2016-09-19,代理|ThreatBook Labs,2016-09-19,垃圾邮件|ThreatBook Labs,2016-09-18,垃圾邮件|ThreatBook Labs,2016-09-17,垃圾邮件,僵尸网络|开源情报,2016-06-04,可疑|开源情报,2016-05-22,扫描|ThreatBook Labs,2016-05-17,动态IP|开源情报,2015-12-12,扫描"
,,,,,,,
http://221.229.166.107:8871/apk/appad/14865476065628024.apk,221.229.166.107:8871,0.58,2017050504,reported,20170505,2017050504,"ThreatBook Labs,2016-06-24,恶意软件|开源情报,2016-06-04,可疑|开源情报,2016-05-22,扫描|ThreatBook Labs,2016-05-17,动态IP|开源情报,2015-12-12,扫描"
,,,,,,,
http://221.181.204.65/f8.market.xiaomi.com/download/AppStore/07defe430ffb24d211948fc2292c02f329f89f945/%E5%84%BF%E7%AB%A5%E5%AD%A6%E7%94%BB%E7%94%BB_5.6.6_2015060620.apk,221.181.204.65,0.58,2017050504,reported,20170505,2017050504,
,,,,,,,
